ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands
966,simple,SKU-41687486,,"IPAD AIR 13"" M4 8CPU 9GPU 12GB 128GB  WIFI GRIS",1,0,visible,"Capacidad: 128GB. Contenido de la caja: Ipad Air/ Cable de carga USB-C (1 metro). Pantalla: Liquid retina , retroluminada LED con multi-touch y tecnología IPS.","Detalles del ProductoIPAD AIR 13"" M4 8CPU 9GPU 12GB 128GB  WIFI GRISCapacidad: 128GBBotones y conectores: Altavoces, botón superior/ Sensor Touch ID/ Cámara/ Micrófono/ Botones de voumen/ Conector magnético/ Smart connector/ Conector USB-CContenido de la caja: Ipad Air/ Cable de carga USB-C (1 metro)Pantalla: Liquid retina , retroluminada LED con multi-touch y tecnología IPSResolución de 2.732 por 2.048 píxeles a 264 p/p, Compatible con el Apple Pencil Pro, Apple Pencil (USB-C), Brillo de 600 nitsChip M4 de Apple: CPU de 8 núcleos, GPU de 9 núcleos, trazado de rayos por aceleración de hardware, 120 GB/s de ancho de banda de memoria, 12GB de memoria unificadaCámara principal: Gran angular de 12 Mpx y apertura de  ƒ/1,8, zoom digital hasta x5Cámara frontal: Cámara 12MP center stage en horizontal, Apertura de ƒ/2, HDR inteligente 4Tarjeta SIM: eSIM",,,taxable,,1,,,0,0,,,,,1,,,"1379,99",Tablets,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/IPAD-AIR13-128GB-GR-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/IPAD-AIR13-128GB-GR-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/IPAD-AIR13-128GB-GR-2.webp",,,,,,,,,0,
970,simple,ITM-09191278,,"TABLET APPLE IPAD 11"" A16 5CPU 4GPU 128GB WIFI SILVER",1,0,visible,"Capacidad: 128GB. Botones y conectores: Botón superior/ Touch ID, botones de volumen, cámara frontal, micrófono, cámara trasera, smart connector, conector USB-C.","Detalles del ProductoTABLET APPLE IPAD 11"" A16 5CPU 4GPU 128GB WIFI SILVERCapacidad: 128GBBotones y conectores: Botón superior/ Touch ID, botones de volumen, cámara frontal, micrófono, cámara trasera, smart connector, conector USB-CContenido de la caja: Ipad, cable de carga USB-CPantalla: Liquid retina, pntalla Multi-Touch retroiluminada por LED con tecnología IPS, true tone, brillo 500 nitsCompatible con el Apple Pencil (USB-C), Apple Pencil (1.ª generación)Chip A16: CPU de 5 núcleos, GPU de 4 núcleosCámara: Gran angular de 12 Mpx y apertura de ƒ/1,8, Zoom digital hasta x5Cámara frontal: Cámara 12MP Center Stage en horizontal, HDR Inteligente 4, Estabilización de vídeo con calidad de cine (1080p y 720p)eSIMSistema operativo: IpadOS",,,taxable,,1,,,0,0,,,,,1,,,"649,99",Tablets,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/IPAD-11-A16-128GB-SL-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/IPAD-11-A16-128GB-SL.webp",,,,,,,,,0,
973,simple,CMP-50308890,,"TABLET HONOR PAD X8b 11"" 4GB+128GB LTE GRIS + CASE",1,0,visible,TABLET HONOR PAD X8D 11″ 4GB+128GB LTE GRIS + CASE + MOCHILA.,"Detalles del ProductoTABLET HONOR PAD X8b 11"" 4GB+128GB LTE GRIS + CASETABLET HONOR PAD X8D 11″ 4GB+128GB LTE GRIS + CASE + MOCHILA",,,taxable,,1,,,0,0,,,,,1,,,"439,99",Tablets,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/HONOR-PADX8B-BK-7.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/HONOR-PADX8B-BK-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/HONOR-PADX8B-BK-1.webp",,,,,,,,,0,
977,simple,PRD-22995274,,"TABLET LENOVO IDEA TAB 5G 11"" 8GB+128GB INCLUYE LAPIZ LENOVO + FOLIO TECLADO GRIS",1,0,visible,"Pantalla IPS de 11″ 2.5K (2560×1600) 500 nits Antihuellas, 72% NTSC, 90Hz, Táctil. Procesador: MediaTek Dimensity 6300. Gráficos: GPU integrada Arm Mali-G57 MC2.","Detalles del ProductoTABLET LENOVO IDEA TAB 5G 11"" 8GB+128GB INCLUYE LAPIZ LENOVO + FOLIO TECLADO GRISPantalla IPS de 11″ 2.5K (2560×1600) 500 nits Antihuellas, 72% NTSC, 90Hz, TáctilProcesador: MediaTek Dimensity 6300Gráficos: GPU integrada Arm Mali-G57 MC2Chipset: Plataforma SoC de MediaTekMemoria: LPDDR4X de 8 GB soldadaAlmacenamiento: 128 GBCámara frontal: 5,0 MPCámara trasera: 8,0 MPBatería:7040 mAhAdaptador de corriente: 10V / 2A (20W)Sistema operativo: Android 15 o posteriorPuertos: 1 puerto USB-C/1 conector combinado para auriculares/micrófono (3,5 mm)/ 1 ranura para tarjetaAccesorios: Teclado Lenovo Folio + Lápiz Lenovo Tab Pen Plus",,,taxable,,1,,,0,0,,,,,1,,,"499,99",Tablets,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/ZAFM0726EC-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/ZAFM0726EC-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/ZAFM0726EC.webp",,,,,,,,,0,
981,simple,SKU-27748951,,IMPRESORA LASER BROTHER MONOCROMATICA HLL2405W 24 PPM WIFI,1,0,visible,"Compatible con Windows®, Mac®, Linux y Chrome OS. Conectividad Wi-Fi (dual band 802.11 b/g/n (2.4GHz), 802.11 a/n (5GHz) ) y puerto USB 2.0.","Detalles del ProductoIMPRESORA LASER BROTHER MONOCROMATICA HLL2405W 24 PPM WIFIImpresora láser monocromática.Compatible con Windows®, Mac®, Linux y Chrome OS.Conectividad Wi-Fi (dual band 802.11 b/g/n (2.4GHz), 802.11 a/n (5GHz) ) y puerto USB 2.0.Hasta 24 páginas por minuto (ppm) en formato A4.Toner: TN830 1.200 Págs, Drum: DR830 15K.Resolución máxima de 2400 x 600 ppp (puntos por pulgada).Bandeja de entrada para 250 hojas.Bandeja de salida para 100 hojas.Compatible con tamaños de papel A4, A5, A6, B5, carta, legal, entre otros.Dimensiones: 14.0″ x 14.2″ x 7.2″.No incluye cable de USB.",,,taxable,,1,,,0,0,,,,,1,,,"249,99",Impresoras,,,https://woostore.obayona.com/wp-content/uploads/2026/07/HLL2405W.webp,,,,,,,,,0,
983,simple,ITM-98897487,,EXTENSOR WIFI TPLINK POWER LINE AC1200 Mbps GIGABIT KIT,1,0,visible,"Puerto Gigabit Ethernet: proporciona conexiones por cable confiables de alta velocidad para consolas de juegos, televisores inteligentes y NAS.","Detalles del ProductoEXTENSOR WIFI TPLINK POWER LINE AC1200 Mbps GIGABIT KITCumple con el estándar Homeplug AV2: proporciona a los usuarios tasas de transferencia de datos estables y de alta velocidad de hasta 1000 Mbps en una longitud de línea de hasta 300 metros-Wi-Fi 802.11ac de doble banda: Wi-Fi de doble banda AC1200 (867Mbps en 5GHz y 300Mbps en 2.4GHz) permite la transmisión, juegos, correo electrónico, navegación y publicación en sus dispositivos inalámbricos, en toda su casa.Sincronización automática de Wi-Fi: simplemente copie la configuración de Wi-Fi de su enrutador y aplique los cambios en la red eléctrica segura con Wi-Fi Clone y Wi-Fi Move.Puerto Gigabit Ethernet: proporciona conexiones por cable confiables de alta velocidad para consolas de juegos, televisores inteligentes y NAS.Plug, Pair and Play: configure rápidamente una red Powerline seguraOneMesh TM  : funciona con su enrutador OneMesh TM  para formar una red de malla unificada para una transmisión continua mientras se mueve por su hogar.",,,taxable,,1,,,0,0,,,,,1,,,"88,99",Routers,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/WPA7617-KIT-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/WPA7617-KIT-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/WPA7617-KIT.webp",,,,,,,,,0,
987,simple,PRD-71450841,,ROUTER INALAMBRICO MERCUSYS 4G LTE WI-FI 300MBPS 2 PUERTOS - MODEM,1,0,visible,Dimensiones: 90x92x150.5mm. Frecuencia: 2.4 GHz. 1 puerto LA/WAN de 10/100 Mbps+1LAN de 10/100 Mbps. Velocidad inalámbrica: 300Mbps. Tarjeta Nano SIM.,Detalles del ProductoROUTER INALAMBRICO MERCUSYS 4G LTE WI-FI 300MBPS 2 PUERTOS – MODEMDimensiones: 90x92x150.5mmFrecuencia: 2.4 GHz1 puerto LA/WAN de 10/100 Mbps+1LAN de 10/100 MbpsVelocidad inalámbrica: 300MbpsHasta 32 dispositivos a la vezTarjeta Nano SIM1 Puerto para antena externa,,,taxable,,1,,,0,0,,,,,1,,,"89,99",Routers,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/MB110-4G.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/MB110-4G-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/MB110-4G-1.webp",,,,,,,,,0,
991,simple,ITM-55850143,,TOMACORRIENTE SMART WIFI TPLINK TAPO P306 6 TOMAS - USB-Cx1 USB-Ax2,1,0,visible,3 enchufes inteligentes (controlados individualmente). 3 enchufes siempre activos. Luz nocturna inteligente. Dimensiones: 166.6 x 99.3 x 31.9 mm.,"Detalles del ProductoTOMACORRIENTE SMART WIFI TPLINK TAPO P306 6 TOMAS – USB-Cx1 USB-Ax23 enchufes inteligentes (controlados individualmente).3 enchufes siempre activos.Equipado con 1 puerto USB-C y 2 puertos USB-A que brindan hasta 18W de potencia.Luz nocturna inteligenteControl por voz: Alexa, Apple Siri o Google AssistantDimensiones: 166.6 x 99.3 x 31.9 mm.",,,taxable,,1,,,0,0,,,,,1,,,"31,99",Routers,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/TAPO-P306.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/TAPO-P306-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/TAPO-P306-2.webp",,,,,,,,,0,
995,simple,SKU-29826543,,CONTROLADOR CLOUD TPLINK OMADA,1,0,visible,Gestión centralizada profesional para redes Wi-Fi. Acceso vía Nube gratuito para gestionar desde dónde y siempre que prefiera.,"Detalles del ProductoCONTROLADOR CLOUD TPLINK OMADAGestión centralizada profesional para redes Wi-FiAcceso vía Nube gratuito para gestionar desde dónde y siempre que prefiera.Soporte PoE (802.3af/802.3at) para una fácil instalación.Diseño de hardware líder en la industria con chipset poderoso, caja metálica de alta resistencia y puerto USB para bakcup automático.Omada App para una gestión práctica.Red de invitados segura con múltiples opciones de logueo (Facebook Wi-Fi, SMS login, Voucher)",,,taxable,,1,,,0,0,,,,,1,,,"117,99",Routers,,,https://woostore.obayona.com/wp-content/uploads/2026/07/OC200.jpg,,,,,,,,,0,
997,simple,PRD-67158217,,EXTENSOR WIFI TPLINK AC 750 Mbps WALLPLUG,1,0,visible,Aumenta la Señal Inalámbrica a zonas anteriormente inaccesibles o difíciles de cablear. Compatible con 802.11 b/g/n y dispositivos Wi-Fi 802.11ac.,"Detalles del ProductoEXTENSOR WIFI TPLINK AC 750 Mbps WALLPLUGAumenta la Señal Inalámbrica a zonas anteriormente inaccesibles o difíciles de cablear.Compatible con 802.11 b/g/n y dispositivos Wi-Fi 802.11ac.Velocidades Banda Dual de hasta 750MbpsDiseño compacto y montaje en pared,  permite un manejo fácil e instalación flexible.El puerto Ethernet permtite al extensor conectar un dispositivo cableado como un puente inalámbrico.",,,taxable,,1,,,0,0,,,,,1,,,"29,99",Routers,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/RE200.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/RE200.jpg",,,,,,,,,0,
999,simple,ITM-41212699,,EXTENSOR WIFI TPLINK 300 Mbps WALLPLUG,1,0,visible,El Diseño en Miniatura y montado en la pared lo hace fácil de usar y de mover de una manera más flexible.,Detalles del ProductoEXTENSOR WIFI TPLINK 300 Mbps WALLPLUGEl modo de Extensor de Rango mejora la señal inalámbrica a áreas anteriormente inalcanzables o difíciles de cablear a la perfección.El Diseño en Miniatura y montado en la pared lo hace fácil de usar y de mover de una manera más flexible.Expande fácilmente la cobertura inalámbrica con sólo presionar el botón de Extensor de Rango.El puerto Ethernet permite que el Extensor funcione como un adaptador inalámbrico para conectar los dispositivos cableados.,,,taxable,,1,,,0,0,,,,,1,,,"23,99",Routers,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/WA850RE-4.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/WA850RE.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/WA850RE-3.webp",,,,,,,,,0,
1003,simple,CMP-33392291,,EXTENSOR WIFI TPLINK 300 Mbps WALLPLUG 2 ANTENAS,1,0,visible,Aumenta la cobertura Wi-Fi existente para repartir conexiones inalámbricas y cableadas de manera rápida y fiable. Funciona con cualquier Router Wi-Fi.,Detalles del ProductoEXTENSOR WIFI TPLINK 300 Mbps WALLPLUG 2 ANTENASExtensor de señal Wi-Fi.Aumenta la cobertura Wi-Fi existente para repartir conexiones inalámbricas y cableadas de manera rápida y fiableAntenas externas para un conexión Wi-Fi más rápida y fiableSoporta el modo AP con el que podrás crear un nuevo punto de acceso Wi-FiExtiende tu cobertura Wi-Fi de forma sencilla pulsando el botón “Range Extender”Configura la Programación para el Ahorro de Energía del extensor de coberturaLa aplicación Tether permite un acceso y gestión fácil de manera mediante los dispositivos móvilesFunciona con cualquier Router Wi-Fi,,,taxable,,1,,,0,0,,,,,1,,,"21,99",Routers,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/extensor-wifi-tplink-300-mbps-wallplug-2-antenas-4-1.png, https://woostore.obayona.com/wp-content/uploads/2026/07/extensor-wifi-tplink-300-mbps-wallplug-2-antenas-4-2.png, https://woostore.obayona.com/wp-content/uploads/2026/07/extensor-wifi-tplink-300-mbps-wallplug-2-antenas-4-3.png",,,,,,,,,0,
1007,simple,ITM-24117816,,CONTROL INALAMBRICO SONY PS5 DUALSENSE COBALT BLUE,1,0,visible,. Envíos a todo Ecuador.,,,,taxable,,1,,,0,0,,,,,1,,,"149,99",Consolas,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/PS55711719572688-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PS55711719572688.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PS55711719572688-1.webp",,,,,,,,,0,
1011,simple,SKU-72328560,,CONTROL INALAMBRICO SONY PS5 DUALSENSE CHROMA INDIGO,1,0,visible,. Envíos a todo Ecuador.,,,,taxable,,1,,,0,0,,,,,1,,,"149,99",Consolas,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/PS5711719587576-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PS5711719587576.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PS5711719587576-2.webp",,,,,,,,,0,
1015,simple,PRD-42289149,,CONSOLA SONY PLAYSTATION 5 PS5 SLIM DIGITAL 825GB 4K,1,0,visible,Diseño Slim: Con PS5 os jugadores obtienen una potente tecnología de juego incluida en un diseño de consola elegante y compacto. 825GB Almacenamiento.,Detalles del ProductoCONSOLA SONY PLAYSTATION 5 PS5 SLIM DIGITAL 825GB 4KDiseño Slim: Con PS5 os jugadores obtienen una potente tecnología de juego incluida en un diseño de consola elegante y compacto.825GB AlmacenamientoCable HDMICable de alimentaciónHasta 120 fps con salida de 120 HzTecnología HDRRetroalimentación háptica,,,taxable,,1,,,0,0,,,,,1,,,"889,99",Consolas,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/PS5HW2015-825GB-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PS5HW2015-825GB.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/PS5HW2015-825GB-3.webp",,,,,,,,,0,
1019,simple,PRD-91184095,,CAMARA DE RED TPLINK VIGI C540V 4MM/CAMARA DE RED TIPO TORRETA A TODO COLOR VIGI de 4 MP/4MP 2560x14,1,0,visible,"ALTA DEFINICIÓN DE 4 MP: LA CÁMARA VIENE CON 4 MP, PÍXELES MÁS QUE SUFICIENTES PARA CAPTAR ALGUNOS DE LOS DETALLES MÁS DISCRETOS.","Detalles del ProductoCAMARA DE RED TPLINK VIGI C540V 4MM/CAMARA DE RED TIPO TORRETA A TODO COLOR VIGI de 4 MP/4MP 2560×14ALTA DEFINICIÓN DE 4 MP: LA CÁMARA VIENE CON 4 MP, PÍXELES MÁS QUE SUFICIENTES PARA CAPTAR ALGUNOS DE LOS DETALLES MÁS DISCRETOS.A TODO COLOR LAS 24 HORAS: OBTENGA DETALLES DE COLOR LAS 24 HORAS, INCLUSO EN CONDICIONES DE TOTAL OSCURIDAD, A TRAVÉS DEL SENSOR DE ALTA SENSIBILIDAD Y LOS LED DE FOCO INCLUIDOS.POTENTE PAN TILT: LAS RUTAS DE PATRULLA PERSONALIZADAS Y EL SEGUIMIENTO AUTOMÁTICO BRINDAN OPCIONES MÁS INTELIGENTES PARA MONITOREAR ÁREAS CLAVE Y MEJORAR LA SEGURIDAD DENTRO DE SU PROPIEDAD.CONEXIÓN EXTERIOR INALÁMBRICA: DESPLIEGUE SIMPLE Y RÁPIDO CON SEÑALES WI-FI.RESISTENTE AL AGUA: IP66 CONFIABLE PARA UN RENDIMIENTO ESTABLE EN EXTERIORES.DETECCIÓN INTELIGENTE (DETECCIÓN DE MOVIMIENTO, INTRUSIÓN DE ÁREA, CRUCE DE LÍNEA, MANIPULACIÓN DE VIDEO): RECIBA NOTIFICACIONES Y VERIFIQUE LAS TRANSMISIONES CUANDO ALGUIEN CRUZA UN LÍMITE, INGRESA A UN ÁREA QUE HA ESTABLECIDO U OBSTRUYE LA CÁMARA.H.265+: SIN USAR NINGÚN ANCHO DE BANDA ADICI",,,taxable,,1,,,0,0,,,,,1,,,"79,99",Camaras Seguridad,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C540V-1.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C540V-2.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C540V-3.jpg",,,,,,,,,0,
1023,simple,PRD-88490708,,CAMARA IP TPLINK C240 2.8MM TIPO DOMO/4MP 2560x1440/ONVIF/IR 30M POE,1,0,visible,Ultra alta definición de 4 MP. A todo color las 24 horas. Detección inteligente. Audio bidireccional. Almacenamiento integrado con ranura de tarjeta SD.,"Detalles del ProductoCAMARA IP TPLINK C240 2.8MM TIPO DOMO/4MP 2560×1440/ONVIF/IR 30M POEUltra alta definición de 4 MP.A todo color las 24 horas.Detección inteligente.PoE/12 V CC : dos formas de suministro de energía no solo le brindan más comodidad, sino que también facilitan notablemente el cableado.Visualización Remota: Administre su seguridad desde la palma de su mano con la aplicación VIGI.Audio bidireccional.Cruce de línea, establezca un límite y reciba una alerta cada vez que alguien lo cruce desde una o ambas direcciones.Intrusión de área, establezca zonas de actividad personalizadas alrededor de áreas críticas para un monitoreo más enfocado.Amplio rango dinámico, se ajusta para el contraste de iluminación para minimizar los efectos de sombreado y hace que las imágenes sean reales.DNR 3D, elimina la pixelación anormal para proporcionar videos más explícitos y eliminar la distorsión.Almacenamiento integrado con ranura de tarjeta SD.Alta definición de 4 MP: la cámara tiene 4 MP,",,,taxable,,1,,,0,0,,,,,1,,,"47,99",Camaras Seguridad,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C240-2.8MM-1.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C240-2.8MM-2.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C240-2.8MM-3.jpg",,,,,,,,,0,
1027,simple,PRD-25317352,,CAMARA IP TPLINK C440 2.8MM TIPO TORRETA/4MP 2560x1440/ONVIF/IR 30M,1,0,visible,Ultra alta definición de 4 MP. A todo color las 24 horas. Detección inteligente. Audio bidireccional. Almacenamiento integrado con ranura de tarjeta SD.,"Detalles del ProductoCAMARA IP TPLINK C440 2.8MM TIPO TORRETA/4MP 2560×1440/ONVIF/IR 30MUltra alta definición de 4 MP.A todo color las 24 horas.Detección inteligente.PoE/12 V CC : dos formas de suministro de energía no solo le brindan más comodidad, sino que también facilitan notablemente el cableado.Visualización Remota: Administre su seguridad desde la palma de su mano con la aplicación VIGI.Audio bidireccional.Cruce de línea, establezca un límite y reciba una alerta cada vez que alguien lo cruce desde una o ambas direcciones.Intrusión de área, establezca zonas de actividad personalizadas alrededor de áreas críticas para un monitoreo más enfocado.Amplio rango dinámico, se ajusta para el contraste de iluminación para minimizar los efectos de sombreado y hace que las imágenes sean reales.DNR 3D, elimina la pixelación anormal para proporcionar videos más explícitos y eliminar la distorsión.Almacenamiento integrado con ranura de tarjeta SD.",,,taxable,,1,,,0,0,,,,,1,,,"49,99",Camaras Seguridad,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C440-2.8.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C440-2.8-2.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/VIGI-C440-2.8-1.jpg",,,,,,,,,0,
1031,simple,PRD-44631220,,"CAMARA SEGURIDAD BOLIDE PINHOLE 0.3"" COLOR LENTE 3.7mm",1,0,visible,Cámara de alta resolución. Sensor Megapixel de 1/3″. Aplicación día y noche.,"Detalles del ProductoCAMARA SEGURIDAD BOLIDE PINHOLE 0.3"" COLOR LENTE 3.7mmCámara de alta resolución.Sensor Megapixel de 1/3″Aplicación día y noche.",,,taxable,,1,,,0,0,,,,,1,,,36,Camaras Seguridad,,,https://woostore.obayona.com/wp-content/uploads/2026/07/KPC600B-DIE20gr-2.jpg,,,,,,,,,0,
1033,simple,SKU-88478794,,CAMARA SEGURIDAD BOLIDE IP BULLET 4MP SDCARD HASTA 64 GB,1,0,visible,Longitud focal 2.8 – 12 mm Distancia infrarroja 12-25 m.,Detalles del ProductoCAMARA SEGURIDAD BOLIDE IP BULLET 4MP SDCARD HASTA 64 GBCAMARA DE SEGURIDAD BOLIDE IP Bullet Camera 4MP IP66 e IK5  Tarjeta SD La tarjeta de memoria interna admite un máximo de 64 GB. Admite la grabación de bordes  Lente varifocalLongitud focal 2.8 – 12 mm  Distancia infrarroja 12-25 m,,,taxable,,1,,,0,0,,,,,1,,,"369,99",Camaras Seguridad,,,https://woostore.obayona.com/wp-content/uploads/2026/07/BN6035M420gr.jpg,,,,,,,,,0,
1035,simple,PRD-49908329,,CAMARA SEGURIDAD BTG BOLIDE TIPO BALA 4 EN 1 2MP IR LED 2.8-23MM BLANCA VARIFOCAL,1,0,visible,"Cámara Bullet 2.0MP AHD / TVI / CVI / Analógica. Cámara Bullet 2.0MP AHD / TVI / CVI / Analógica, sensor CMOS de 1/2.7. OSD, 12VDC, color blanco. Característica.","Detalles del ProductoCAMARA SEGURIDAD BTG BOLIDE TIPO BALA 4 EN 1 2MP IR LED 2.8-23MM BLANCA VARIFOCALCámara Bullet 2.0MP AHD / TVI / CVI / AnalógicaCámara Bullet 2.0MP AHD / TVI / CVI / Analógica, sensor CMOS de 1/2.7,lente varifocal de 2.8-12 mm, IR de hasta 131 pies, control por coaxial,OSD, 12VDC, color blanco.EspecificacionesCaracterísticaDetalleSensor de imagenCMOS de 1/3”Píxeles efectivos1920 (H) x 1080 (V)Resolución2MP 1080P / 960HSistema de señalNTSC / PALSistema de sincronizaciónSincronización internaSalida de video",,,taxable,,1,,,0,0,,,,,1,,,83,Camaras Seguridad,,,https://woostore.obayona.com/wp-content/uploads/2026/07/BTG1236-28AHQ20gr.jpg,,,,,,,,,0,
1037,simple,CMP-95815805,,UPS FORZA 750VA/375W  120V 6-TOMAS RJ11,1,0,visible,UPS Interactiva. Capacidad: 750VA/375W. Topología: Interactiva. Forma de onda: Onda senoidal simulada. Voltaje: 120V. Tipo de entrada: NEMA 5-15P.,Detalles del ProductoUPS FORZA 750VA/375W  120V 6-TOMAS RJ11Nivel de Protección 5UPS InteractivaCapacidad: 750VA/375WTopología: InteractivaForma de onda: Onda senoidal simuladaVoltaje: 120VTipo de entrada: NEMA 5-15PTipo de salida: 6 x NEMA 5-15RIndicador visual: Luz LED de estadoGarantía: 3 años (2 años en las baterías),,,taxable,,1,,,0,0,,,,,1,,,"99,99",UPS,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/NT-751D-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/NT-751D.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/NT-751D-2.webp",,,,,,,,,0,
1041,simple,SKU-22835626,,UPS ONLINE FORZA ATLAS 10KVA ONLINE 10000VA/10000W 120V/240V,1,0,visible,Capacidad: 10000VA/10000W. Topología: Doble conversión en línea. Forma de onda: Onda senoidal pura. Voltaje: 120V/220V. Tipo de entrada: Bloque terminal.,Detalles del ProductoUPS ONLINE FORZA ATLAS 10KVA ONLINE 10000VA/10000W 120V/240VCapacidad: 10000VA/10000WTopología: Doble conversión en líneaForma de onda: Onda senoidal puraVoltaje: 120V/220VTipo de entrada: Bloque terminalTipo de salida: Bloque terminalComunicación: USB / SNMP / RS-232Indicador visual: Indicador LCD de estadoSoftware de gestión: Forza TrackerGarantía: 2 años,,,taxable,,1,,,0,0,,,,,1,,,"3768,99",UPS,,,https://woostore.obayona.com/wp-content/uploads/2026/07/woocommerce-placeholder-300x300-1.webp,,,,,,,,,0,
1043,simple,ITM-75713840,,UPS FORZA ONLINE 2 KVA - 2000VA/1800w 4 NEMA 5-20R,1,0,visible,La serie EOS de unidades UPS en línea ha sido concebida para una onda de salida sinusoidal pura y cero tiempo de transferencia cuando pasa al modo de respaldo.,"Detalles del ProductoUPS FORZA ONLINE 2 KVA – 2000VA/1800w 4 NEMA 5-20RLa serie EOS de unidades UPS en línea ha sido concebida para una onda de salida sinusoidal pura y cero tiempo de transferencia cuando pasa al modo de respaldo de batería.Su innovador y original diseño no sólo la convierte en la unidad más compacta, sino que también en la mejor dotada de la industria al ofrecer un máximo nivel de protección para equipos críticos.La topología de doble conversión garantiza que los equipos conectados queden debidamente asilados de cualquier irregularidad eléctrica proveniente del suministro de alterna. Con capacidad de 1000VA y 2000VA, a la par con una práctica pantalla de LCD, la serie EOS se destaca por ser una UPS sumamente eficiente y fiable, por su fácil manejo así como por la rápida conmutación de funciones vitales del sistema.",,,taxable,,1,,,0,0,,,,,1,,,"579,99",UPS,,,https://woostore.obayona.com/wp-content/uploads/2026/07/FDC-2000T.jpg,,,,,,,,,0,
1045,simple,ITM-14449890,,UPS APC 425VA 255w 120V 6 TOMAS,1,0,visible,Tomas de salida con protección de batería y contra sobretensiones. Toma de salida con protección contra sobretensiones (exclusivamente).,"Detalles del ProductoUPS APC 425VA 255w 120V 6 TOMASTomas de salida con protección de batería y contra sobretensionesRespalde y proteja el hardware y los datos durante cortes del suministro, sobretensiones y sobretensiones transitorias.Toma de salida con protección contra sobretensiones (exclusivamente)Proteja equipos electrónicos secundarios ante sobretensiones y crestas sin reducir la potencia suministrada por las baterías para alimentar equipos electrónicos primarios durante una interrupción del suministro eléctrico.",,,taxable,,1,,,0,0,,,,,1,,,"89,99",UPS,,,https://woostore.obayona.com/wp-content/uploads/2026/07/BE425M-LM.webp,,,,,,,,,0,
